Brunn am Gebirge;290m;17.4°;95 %;Nordwest, 9 km/h;26 km/h;2.0 mm;0 %;1013.1 hPa;2022-06-07 17:50:05
Klausen-Leopoldsdorf;390m;16.7°;95 %;Nordwest, 7 km/h;17 km/h;0.7 mm;0 %;1014.2 hPa;2022-06-07 17:50:05
Gumpoldskirchen;212m;17.8°;88 %;West, 21 km/h;43 km/h;3.0 mm;0 %;1013.8 hPa;2022-06-07 17:50:05
Seibersdorf;185m;18.0°;95 %;Nordwest, 14 km/h;26 km/h;0.1 mm;0 %;1012.6 hPa;2022-06-07 17:50:05
Bad Vöslau;266m;17.5°;89 %;West, 7 km/h;18 km/h;3.9 mm;0 %;n.v.;2022-06-07 17:50:05
Berndorf;337m;17.1°;91 %;West, 1 km/h;10 km/h;1.9 mm;0 %;1013.6 hPa;2022-06-07 17:50:05
Gutenstein/Mariahilfbg.;710m;15.1°;97 %;Südwest, 4 km/h;9 km/h;6.1 mm;0 %;1013.6 hPa;2022-06-07 17:50:05
Wiener Neustadt;281m;17.5°;93 %;West, 14 km/h;25 km/h;11.5 mm;0 %;1012.7 hPa;2022-06-07 17:50:05
Hohe Wand;937m;13.0°;100 %;Nordwest, 19 km/h;36 km/h;3.7 mm;0 %;k.A.;2022-06-07 17:50:05
Puchberg/Schneeberg;586m;15.9°;94 %;West, 3 km/h;13 km/h;n.v.;0 %;1013.4 hPa;2022-06-07 17:50:05
Rax/Bergstation;1558m;9.4°;100 %;Nordwest, 31 km/h;50 km/h;7.3 mm;0 %;k.A.;2022-06-07 17:50:05
Reichenau/Rax;488m;16.7°;83 %;Nordwest, 12 km/h;31 km/h;3.7* mm;0 %;1013.3 hPa;2022-06-07 17:50:05
Pottschach;419m;16.6°;94 %;Nordost, 3 km/h;12 km/h;4.8 mm;0 %;1013.1 hPa;2022-06-07 17:50:05
Semmering/Pass;991m;13.1°;96 %;Ost, 5 km/h;21 km/h;7.9 mm;0 %;k.A.;2022-06-07 17:50:05
Hirschenkogel;1320m;10.8°;100 %;Nord, 18 km/h;35 km/h;5.0 mm;0 %;k.A.;2022-06-07 17:50:05
Aspang;456m;16.4°;97 %;Nordwest, 3 km/h;10 km/h;7.5 mm;0 %;1012.8 hPa;2022-06-07 17:50:05
Krumbach;542m;16.5°;91 %;West, 9 km/h;23 km/h;0.5 mm;0 %;1012.1 hPa;2022-06-07 17:50:05
Mönichkirchen;990m;13.7°;89 %;Nord, 9 km/h;25 km/h;5.3 mm;0 %;k.A.;2022-06-07 17:50:05
Litschau;557m;16.2°;90 %;Nordwest, 5 km/h;11 km/h;0.0 mm;0 %;1013.5 hPa;2022-06-07 18:50:03
Weitra;570m;15.6°;93 %;Ost, 3 km/h;9 km/h;0.5 mm;0 %;1013.4 hPa;2022-06-07 18:50:03
Zwettl;505m;16.0°;96 %;Ost, 1 km/h;3 km/h;0.4 mm;0 %;1013.5 hPa;2022-06-07 18:50:03
Raabs/Thaya;456m;16.3°;87 %;Nordwest, 3 km/h;8 km/h;1.5 mm;0 %;1013.4 hPa;2022-06-07 18:50:03
Allentsteig;607m;14.8°;92 %;Nordwest, 4 km/h;11 km/h;1.4 mm;0 %;1013.7 hPa;2022-06-07 18:50:03
Horn;309m;17.4°;94 %;West, 7 km/h;14 km/h;0.4 mm;0 %;1013.8 hPa;2022-06-07 18:50:03
Gars am Kamp;275m;17.5°;94 %;West, 7 km/h;14 km/h;0.1 mm;0 %;1013.4 hPa;2022-06-07 18:50:03
Langenlois;209m;18.0°;92 %;West, 4 km/h;12 km/h;0.4 mm;0 %;1014.0 hPa;2022-06-07 18:50:03
Krems;203m;17.6°;88 %;Südwest, 4 km/h;13 km/h;0.7 mm;0 %;1013.6 hPa;2022-06-07 18:50:03
Bärnkopf;971m;13.0°;99 %;Süd, 7 km/h;13 km/h;1.3 mm;0 %;k.A.;2022-06-07 18:50:03
Jauerling;961m;12.7°;98 %;Süd, 2 km/h;11 km/h;3.3 mm;0 %;k.A.;2022-06-07 18:50:03
Retz;320m;17.3°;91 %;Nordwest, 12 km/h;30 km/h;0.3 mm;0 %;1012.8 hPa;2022-06-07 18:50:03
Laa an der Thaya;184m;18.6°;92 %;Nordwest, 7 km/h;21 km/h;0.3 mm;0 %;1013.0 hPa;2022-06-07 18:50:03
Poysdorf;206m;18.7°;88 %;Nordwest, 7 km/h;22 km/h;0.7 mm;0 %;1012.8 hPa;2022-06-07 18:50:03
Hohenau;151m;18.9°;90 %;Nordwest, 12 km/h;30 km/h;0.5 mm;0 %;1012.4 hPa;2022-06-07 18:50:03
Schöngrabern;251m;17.7°;91 %;Nordwest, 9 km/h;21 km/h;0.8 mm;0 %;1013.3 hPa;2022-06-07 18:50:03
Leiser Berge;458m;15.9°;98 %;Nord, 28 km/h;37 km/h;0.4 mm;0 %;1013.1 hPa;2022-06-07 18:50:03
Mistelbach;190m;18.4°;90 %;Nordwest, 8 km/h;19 km/h;1.4 mm;0 %;1012.8 hPa;2022-06-07 18:50:03
Wolkersdorf;186m;18.4°;96 %;Nordwest, 9 km/h;21 km/h;0.8 mm;0 %;1012.6 hPa;2022-06-07 18:50:03
Stockerau;205m;17.8°;96 %;West, 10 km/h;20 km/h;0.5 mm;0 %;1013.6 hPa;2022-06-07 18:50:03
Gänserndorf;164m;18.4°;90 %;Nordwest, 16 km/h;25 km/h;0.3 mm;0 %;1012.1 hPa;2022-06-07 18:50:03
Zwerndorf;146m;19.1°;83 %;Nordwest, 15 km/h;30 km/h;0.0 mm;0 %;1012.4 hPa;2022-06-07 18:50:03
Groß-Enzersdorf;153m;18.4°;90 %;West, 12 km/h;30 km/h;0.0 mm;0 %;1012.9 hPa;2022-06-07 18:50:03
Langenlebarn;177m;17.7°;95 %;West, 13 km/h;22 km/h;1.2 mm;0 %;1013.6 hPa;2022-06-07 18:50:03
Buchberg;467m;15.2°;100 %;West, 19 km/h;32 km/h;2.6 mm;0 %;1014.1 hPa;2022-06-07 18:50:03
St. Pölten;270m;16.6°;96 %;Südwest, 5 km/h;18 km/h;3.5 mm;0 %;1013.7 hPa;2022-06-07 18:50:03
Melk;305m;16.5°;96 %;West, 12 km/h;20 km/h;n.v.;0 %;1014.3 hPa;2022-06-07 18:50:03
Amstetten;264m;15.9°;90 %;Südwest, 14 km/h;31 km/h;1.1 mm;0 %;1014.5 hPa;2022-06-07 18:50:03
Wieselburg;259m;16.6°;93 %;Südwest, 7 km/h;14 km/h;2.5 mm;0 %;1014.4 hPa;2022-06-07 18:50:03
Oberndorf/Melk;295m;16.5°;93 %;Südwest, 4 km/h;11 km/h;2.8 mm;0 %;1014.3 hPa;2022-06-07 18:50:03
Lilienfeld/Tarschberg;696m;14.0°;96 %;Südwest, 3 km/h;14 km/h;3.6 mm;0 %;1014.1 hPa;2022-06-07 18:50:03
Wachtberg/Steyr;385m;15.2°;98 %;Südwest, 7 km/h;21 km/h;2.4 mm;0 %;1014.9 hPa;2022-06-07 18:50:03
Waidhofen a.d. Ybbs;378m;15.5°;91 %;Windstille;8 km/h;2.0 mm;0 %;1015.8 hPa;2022-06-07 18:50:03
Lunz am See;611m;14.8°;92 %;Ost, 1 km/h;4 km/h;2.6 mm;0 %;1014.3 hPa;2022-06-07 18:50:03
Kernhof-St.Aegyd/Neuwalde;684m;14.3°;97 %;Südost, 4 km/h;6 km/h;4.1 mm;n.v.;1014.4 hPa;2022-06-07 18:50:03
Bad Deutsch-Altenbg.;169m;19.5°;84 %;Nordwest, 13 km/h;31 km/h;0.0 mm;0 %;n.v.;2022-06-07 18:50:03
Göttlesbrunn;195m;18.5°;n.v.;n.v.;n.v.;0.0 mm;n.v.;n.v.;2022-06-07 18:50:03
Schwechat Flughafen;183m;18.0°;90 %;Nordwest, 18 km/h;31 km/h;0.1 mm;0 %;1012.5 hPa;2022-06-07 18:50:03
Brunn am Gebirge;290m;16.5°;95 %;Nordwest, 12 km/h;28 km/h;4.0 mm;0 %;1012.9 hPa;2022-06-07 18:50:03
Klausen-Leopoldsdorf;390m;15.9°;98 %;Südwest, 1 km/h;19 km/h;4.0 mm;0 %;1014.3 hPa;2022-06-07 18:50:03
Gumpoldskirchen;212m;17.5°;88 %;Nordwest, 22 km/h;43 km/h;3.0 mm;0 %;1013.6 hPa;2022-06-07 18:50:03
Seibersdorf;185m;17.1°;96 %;Nordwest, 17 km/h;36 km/h;4.9 mm;0 %;1012.5 hPa;2022-06-07 18:50:03
Bad Vöslau;266m;17.3°;86 %;West, 8 km/h;23 km/h;4.1 mm;0 %;n.v.;2022-06-07 18:50:03
Berndorf;337m;16.7°;90 %;West, 2 km/h;9 km/h;3.8 mm;0 %;1013.5 hPa;2022-06-07 18:50:03
Gutenstein/Mariahilfbg.;710m;13.7°;96 %;Südwest, 10 km/h;16 km/h;3.9 mm;0 %;1013.8 hPa;2022-06-07 18:50:03
Wiener Neustadt;281m;17.3°;93 %;West, 13 km/h;22 km/h;3.5 mm;0 %;1012.4 hPa;2022-06-07 18:50:03
Hohe Wand;937m;12.6°;100 %;Nordwest, 30 km/h;49 km/h;5.7 mm;0 %;k.A.;2022-06-07 18:50:03
Puchberg/Schneeberg;586m;15.2°;87 %;West, 2 km/h;13 km/h;n.v.;0 %;1013.5 hPa;2022-06-07 18:50:03
Rax/Bergstation;1558m;9.2°;100 %;Nordwest, 20 km/h;39 km/h;3.3 mm;0 %;k.A.;2022-06-07 18:50:03
Reichenau/Rax;488m;15.6°;87 %;West, 13 km/h;34 km/h;2.9 mm;0 %;1013.1 hPa;2022-06-07 18:50:03
Pottschach;419m;16.4°;96 %;Süd, 4 km/h;14 km/h;3.0 mm;0 %;1012.9 hPa;2022-06-07 18:50:03
Semmering/Pass;991m;12.9°;96 %;Südwest, 5 km/h;15 km/h;5.1 mm;0 %;k.A.;2022-06-07 18:50:03
Hirschenkogel;1320m;10.9°;100 %;Nordwest, 5 km/h;21 km/h;4.7 mm;0 %;k.A.;2022-06-07 18:50:03
Aspang;456m;16.0°;96 %;Nord, 3 km/h;10 km/h;2.8 mm;0 %;1012.8 hPa;2022-06-07 18:50:03
Krumbach;542m;15.6°;94 %;Nordwest, 12 km/h;30 km/h;1.8 mm;0 %;1012.1 hPa;2022-06-07 18:50:03
Mönichkirchen;990m;13.6°;89 %;Nord, 9 km/h;28 km/h;0.2 mm;0 %;k.A.;2022-06-07 18:50:03
Litschau;557m;15.9°;94 %;Nordwest, 4 km/h;12 km/h;0.0 mm;0 %;1013.8 hPa;2022-06-07 19:50:03
Weitra;570m;14.8°;92 %;Südwest, 2 km/h;7 km/h;7.5 mm;0 %;1014.0 hPa;2022-06-07 19:50:03
Zwettl;505m;15.5°;94 %;Nord, 2 km/h;4 km/h;1.2 mm;0 %;1013.9 hPa;2022-06-07 19:50:03
Raabs/Thaya;456m;16.0°;90 %;Nordwest, 2 km/h;8 km/h;1.1 mm;0 %;1013.7 hPa;2022-06-07 19:50:03
Allentsteig;607m;14.5°;95 %;West, 3 km/h;7 km/h;1.0 mm;0 %;1014.1 hPa;2022-06-07 19:50:03
Horn;309m;16.7°;95 %;Südwest, 5 km/h;12 km/h;1.0 mm;0 %;1014.1 hPa;2022-06-07 19:50:03
Gars am Kamp;275m;16.8°;96 %;West, 9 km/h;13 km/h;1.1 mm;0 %;1013.8 hPa;2022-06-07 19:50:03
Langenlois;209m;17.4°;95 %;Südwest, 3 km/h;12 km/h;1.4 mm;0 %;1014.2 hPa;2022-06-07 19:50:03
Krems;203m;17.3°;92 %;Süd, 4 km/h;10 km/h;1.2 mm;0 %;1013.8 hPa;2022-06-07 19:50:03
Bärnkopf;971m;12.3°;100 %;Nordwest, 7 km/h;16 km/h;9.3 mm;0 %;k.A.;2022-06-07 19:50:03
Jauerling;961m;12.5°;98 %;Südwest, 16 km/h;28 km/h;5.8 mm;0 %;k.A.;2022-06-07 19:50:03
Retz;320m;17.0°;88 %;Nordwest, 4 km/h;14 km/h;1.1 mm;0 %;1013.3 hPa;2022-06-07 19:50:03
Laa an der Thaya;184m;18.1°;95 %;Nordwest, 7 km/h;13 km/h;1.1 mm;0 %;1013.0 hPa;2022-06-07 19:50:03
Poysdorf;206m;18.0°;92 %;Nordwest, 7 km/h;19 km/h;0.7 mm;0 %;1012.8 hPa;2022-06-07 19:50:03
Hohenau;151m;19.0°;88 %;Nord, 7 km/h;25 km/h;0.0 mm;0 %;1012.6 hPa;2022-06-07 19:50:03
Schöngrabern;251m;17.5°;92 %;West, 2 km/h;13 km/h;0.8 mm;0 %;1013.6 hPa;2022-06-07 19:50:03
Leiser Berge;458m;15.8°;99 %;Nordwest, 32 km/h;38 km/h;1.0 mm;0 %;1012.9 hPa;2022-06-07 19:50:03
Mistelbach;190m;18.0°;91 %;Nordwest, 9 km/h;24 km/h;0.7 mm;0 %;1012.6 hPa;2022-06-07 19:50:03
Wolkersdorf;186m;17.8°;96 %;Nordwest, 7 km/h;25 km/h;1.0 mm;0 %;1012.7 hPa;2022-06-07 19:50:03
Stockerau;205m;17.0°;99 %;West, 12 km/h;22 km/h;2.5 mm;0 %;1013.5 hPa;2022-06-07 19:50:03
Gänserndorf;164m;18.1°;92 %;Nordwest, 14 km/h;25 km/h;0.1 mm;0 %;1012.3 hPa;2022-06-07 19:50:03
Zwerndorf;146m;18.7°;85 %;Nordwest, 5 km/h;22 km/h;0.0 mm;0 %;1012.7 hPa;2022-06-07 19:50:03
Groß-Enzersdorf;153m;17.9°;94 %;Nordwest, 12 km/h;28 km/h;0.6 mm;0 %;1012.8 hPa;2022-06-07 19:50:03
Langenlebarn;177m;17.0°;96 %;Südwest, 12 km/h;21 km/h;2.8 mm;0 %;1013.6 hPa;2022-06-07 19:50:03
Buchberg;467m;15.0°;100 %;West, 23 km/h;29 km/h;2.5 mm;0 %;1014.0 hPa;2022-06-07 19:50:03
St. Pölten;270m;16.0°;94 %;Südwest, 15 km/h;31 km/h;2.1 mm;0 %;1014.0 hPa;2022-06-07 19:50:03
Melk;305m;15.5°;93 %;Südwest, 18 km/h;36 km/h;n.v.;0 %;1014.5 hPa;2022-06-07 19:50:03
Amstetten;264m;16.0°;92 %;Südwest, 9 km/h;24 km/h;2.9 mm;0 %;1014.5 hPa;2022-06-07 19:50:03
Wieselburg;259m;15.9°;93 %;Südwest, 9 km/h;22 km/h;1.3 mm;0 %;1014.7 hPa;2022-06-07 19:50:03
Oberndorf/Melk;295m;16.1°;92 %;Südwest, 8 km/h;16 km/h;1.5 mm;0 %;1014.6 hPa;2022-06-07 19:50:03
Lilienfeld/Tarschberg;696m;13.8°;95 %;Südwest, 5 km/h;16 km/h;1.1 mm;0 %;1014.2 hPa;2022-06-07 19:50:03
Wachtberg/Steyr;385m;15.2°;96 %;Südwest, 9 km/h;22 km/h;0.4 mm;0 %;1015.0 hPa;2022-06-07 19:50:03
Waidhofen a.d. Ybbs;378m;15.4°;91 %;Süd, 1 km/h;6 km/h;1.0 mm;0 %;1016.0 hPa;2022-06-07 19:50:03
Lunz am See;611m;14.5°;94 %;Ost, 2 km/h;6 km/h;1.2 mm;0 %;1014.7 hPa;2022-06-07 19:50:03
Kernhof-St.Aegyd/Neuwalde;684m;14.5°;96 %;Süd, 3 km/h;9 km/h;1.4 mm;n.v.;1014.0 hPa;2022-06-07 19:50:03
Bad Deutsch-Altenbg.;169m;19.1°;82 %;Nord, 10 km/h;32 km/h;0.0 mm;0 %;n.v.;2022-06-07 19:50:03
Göttlesbrunn;195m;18.0°;n.v.;n.v.;n.v.;0.0 mm;n.v.;n.v.;2022-06-07 19:50:03
Schwechat Flughafen;183m;17.5°;92 %;Nordwest, 15 km/h;28 km/h;0.1 mm;0 %;1012.7 hPa;2022-06-07 19:50:03
Brunn am Gebirge;290m;16.1°;94 %;Nordwest, 13 km/h;36 km/h;1.4 mm;0 %;1012.8 hPa;2022-06-07 19:50:03
Klausen-Leopoldsdorf;390m;15.5°;97 %;Nordwest, 7 km/h;16 km/h;1.7 mm;0 %;1014.2 hPa;2022-06-07 19:50:03
Gumpoldskirchen;212m;17.0°;87 %;West, 27 km/h;51 km/h;0.9 mm;0 %;1013.6 hPa;2022-06-07 19:50:03
Seibersdorf;185m;16.7°;98 %;Nordwest, 13 km/h;31 km/h;8.3 mm;0 %;1012.9 hPa;2022-06-07 19:50:03
Bad Vöslau;266m;16.5°;86 %;West, 9 km/h;29 km/h;1.5 mm;0 %;n.v.;2022-06-07 19:50:03
Berndorf;337m;16.4°;91 %;West, 1 km/h;12 km/h;2.0 mm;0 %;1013.3 hPa;2022-06-07 19:50:03
Gutenstein/Mariahilfbg.;710m;13.6°;97 %;Südwest, 11 km/h;20 km/h;1.0 mm;0 %;1013.9 hPa;2022-06-07 19:50:03
Wiener Neustadt;281m;17.0°;91 %;West, 9 km/h;32 km/h;0.8 mm;0 %;1012.5 hPa;2022-06-07 19:50:03
Hohe Wand;937m;12.2°;100 %;Nordwest, 29 km/h;47 km/h;0.7 mm;0 %;k.A.;2022-06-07 19:50:03
Puchberg/Schneeberg;586m;15.2°;86 %;Nordwest, 2 km/h;9 km/h;n.v.;0 %;1013.1 hPa;2022-06-07 19:50:03
Rax/Bergstation;1558m;8.8°;100 %;Nordwest, 35 km/h;48 km/h;1.1 mm;0 %;k.A.;2022-06-07 19:50:03
Reichenau/Rax;488m;15.6°;84 %;West, 14 km/h;37 km/h;0.8 mm;0 %;1013.0 hPa;2022-06-07 19:50:03
Pottschach;419m;16.4°;95 %;Süd, 1 km/h;13 km/h;0.9 mm;0 %;1012.9 hPa;2022-06-07 19:50:03
Semmering/Pass;991m;12.3°;98 %;Südwest, 12 km/h;20 km/h;1.4 mm;0 %;k.A.;2022-06-07 19:50:03
Hirschenkogel;1320m;10.5°;100 %;West, 6 km/h;17 km/h;1.2 mm;0 %;k.A.;2022-06-07 19:50:03
Aspang;456m;15.8°;96 %;Nord, 1 km/h;11 km/h;2.0 mm;0 %;1013.1 hPa;2022-06-07 19:50:03
Krumbach;542m;15.1°;96 %;West, 11 km/h;23 km/h;5.1 mm;0 %;1012.6 hPa;2022-06-07 19:50:03
Mönichkirchen;990m;13.4°;84 %;Nordwest, 11 km/h;24 km/h;2.2 mm;0 %;k.A.;2022-06-07 19:50:03
Litschau;557m;15.3°;96 %;Nordwest, 3 km/h;8 km/h;0.1 mm;0 %;1014.1 hPa;2022-06-07 20:50:03
Weitra;570m;14.1°;97 %;West, 5 km/h;10 km/h;8.6 mm;0 %;1014.3 hPa;2022-06-07 20:50:03
Zwettl;505m;14.7°;97 %;Nord, 1 km/h;4 km/h;1.3 mm;0 %;1014.0 hPa;2022-06-07 20:50:03
Raabs/Thaya;456m;15.7°;91 %;West, 2 km/h;5 km/h;0.7 mm;0 %;1013.6 hPa;2022-06-07 20:50:03
Allentsteig;607m;14.1°;96 %;West, 4 km/h;8 km/h;1.1 mm;0 %;1014.0 hPa;2022-06-07 20:50:03
Horn;309m;16.1°;95 %;West, 7 km/h;10 km/h;0.7 mm;0 %;1014.1 hPa;2022-06-07 20:50:03
Gars am Kamp;275m;16.2°;97 %;West, 7 km/h;13 km/h;0.9 mm;0 %;1013.7 hPa;2022-06-07 20:50:03
Langenlois;209m;17.1°;95 %;Südwest, 5 km/h;12 km/h;0.9 mm;0 %;1014.1 hPa;2022-06-07 20:50:03
Krems;203m;17.2°;92 %;Süd, 3 km/h;12 km/h;1.1 mm;0 %;1013.6 hPa;2022-06-07 20:50:03
Bärnkopf;971m;12.1°;100 %;Nord, 5 km/h;12 km/h;5.8 mm;0 %;k.A.;2022-06-07 20:50:03
Jauerling;961m;12.3°;99 %;West, 14 km/h;30 km/h;2.6 mm;0 %;k.A.;2022-06-07 20:50:03
Retz;320m;16.2°;91 %;Nordwest, 13 km/h;19 km/h;0.5 mm;0 %;1012.9 hPa;2022-06-07 20:50:03
Laa an der Thaya;184m;17.6°;96 %;Nordwest, 7 km/h;20 km/h;1.0 mm;0 %;1012.8 hPa;2022-06-07 20:50:03
Poysdorf;206m;17.9°;91 %;Nordwest, 4 km/h;17 km/h;0.2 mm;0 %;1012.8 hPa;2022-06-07 20:50:03
Hohenau;151m;18.4°;90 %;Nord, 6 km/h;10 km/h;0.0 mm;0 %;1012.7 hPa;2022-06-07 20:50:03
Schöngrabern;251m;17.1°;94 %;Nordwest, 10 km/h;14 km/h;0.9 mm;0 %;1013.2 hPa;2022-06-07 20:50:03
Leiser Berge;458m;15.3°;100 %;Nordwest, 33 km/h;47 km/h;1.1 mm;0 %;1012.7 hPa;2022-06-07 20:50:03
Mistelbach;190m;17.8°;91 %;Nordwest, 5 km/h;18 km/h;0.2 mm;0 %;1012.6 hPa;2022-06-07 20:50:03
Wolkersdorf;186m;17.5°;95 %;Nord, 3 km/h;18 km/h;0.3 mm;0 %;1012.8 hPa;2022-06-07 20:50:03
Stockerau;205m;16.6°;99 %;West, 10 km/h;25 km/h;1.5 mm;0 %;1013.5 hPa;2022-06-07 20:50:03
Gänserndorf;164m;18.0°;93 %;Nordwest, 8 km/h;21 km/h;0.0 mm;0 %;1012.5 hPa;2022-06-07 20:50:03
Zwerndorf;146m;18.5°;89 %;Nordwest, 8 km/h;17 km/h;0.0 mm;0 %;1012.6 hPa;2022-06-07 20:50:03
Groß-Enzersdorf;153m;17.4°;94 %;Nordwest, 4 km/h;24 km/h;0.9 mm;0 %;1013.3 hPa;2022-06-07 20:50:03
Langenlebarn;177m;17.0°;96 %;Südwest, 17 km/h;24 km/h;1.3 mm;0 %;1013.3 hPa;2022-06-07 20:50:03
Buchberg;467m;14.3°;100 %;West, 29 km/h;43 km/h;0.9 mm;0 %;1013.8 hPa;2022-06-07 20:50:03
St. Pölten;270m;15.7°;97 %;Südwest, 16 km/h;29 km/h;1.3 mm;0 %;1013.8 hPa;2022-06-07 20:50:03
Melk;305m;15.5°;95 %;West, 20 km/h;31 km/h;n.v.;0 %;1014.2 hPa;2022-06-07 20:50:03
Amstetten;264m;16.0°;92 %;Südwest, 12 km/h;24 km/h;0.2 mm;0 %;1014.5 hPa;2022-06-07 20:50:03
Wieselburg;259m;15.9°;93 %;Südwest, 9 km/h;20 km/h;0.9 mm;0 %;1014.5 hPa;2022-06-07 20:50:03
Oberndorf/Melk;295m;15.8°;89 %;Südwest, 10 km/h;21 km/h;0.8 mm;0 %;1014.6 hPa;2022-06-07 20:50:03
Lilienfeld/Tarschberg;696m;13.5°;95 %;West, 9 km/h;25 km/h;0.7 mm;0 %;1014.1 hPa;2022-06-07 20:50:03
Wachtberg/Steyr;385m;15.2°;97 %;Südwest, 5 km/h;17 km/h;0.4 mm;0 %;1015.0 hPa;2022-06-07 20:50:03
Waidhofen a.d. Ybbs;378m;15.1°;92 %;Nord, 2 km/h;6 km/h;0.1 mm;0 %;1016.2 hPa;2022-06-07 20:50:03
Lunz am See;611m;13.9°;94 %;Nordost, 2 km/h;11 km/h;0.7 mm;0 %;1014.8 hPa;2022-06-07 20:50:03
Kernhof-St.Aegyd/Neuwalde;684m;14.2°;94 %;Südost, 2 km/h;10 km/h;0.0 mm;n.v.;1014.1 hPa;2022-06-07 20:50:03
Bad Deutsch-Altenbg.;169m;18.4°;89 %;Nordwest, 8 km/h;26 km/h;0.1 mm;0 %;n.v.;2022-06-07 20:50:03
Göttlesbrunn;195m;16.9°;n.v.;n.v.;n.v.;5.0 mm;n.v.;n.v.;2022-06-07 20:50:03
Schwechat Flughafen;183m;16.8°;93 %;Nordwest, 13 km/h;24 km/h;2.3 mm;0 %;1013.2 hPa;2022-06-07 20:50:03
Brunn am Gebirge;290m;16.1°;94 %;West, 12 km/h;33 km/h;0.4 mm;0 %;1013.0 hPa;2022-06-07 20:50:03
Klausen-Leopoldsdorf;390m;15.6°;97 %;Nordwest, 8 km/h;17 km/h;0.2 mm;0 %;1014.0 hPa;2022-06-07 20:50:03
Gumpoldskirchen;212m;17.2°;83 %;Nordwest, 13 km/h;41 km/h;0.1 mm;0 %;1014.0 hPa;2022-06-07 20:50:03
Seibersdorf;185m;16.4°;97 %;Nordwest, 5 km/h;22 km/h;2.1 mm;0 %;1013.3 hPa;2022-06-07 20:50:03
Bad Vöslau;266m;16.4°;90 %;Süd, 2 km/h;13 km/h;0.2 mm;0 %;n.v.;2022-06-07 20:50:03
Berndorf;337m;16.2°;95 %;Nordwest, 3 km/h;9 km/h;0.1 mm;0 %;1013.5 hPa;2022-06-07 20:50:03
Gutenstein/Mariahilfbg.;710m;13.5°;96 %;Südwest, 9 km/h;18 km/h;0.4 mm;0 %;1013.7 hPa;2022-06-07 20:50:03
Wiener Neustadt;281m;16.8°;94 %;Nordwest, 5 km/h;17 km/h;0.4 mm;0 %;1012.5 hPa;2022-06-07 20:50:03
Hohe Wand;937m;12.1°;100 %;Nordwest, 27 km/h;50 km/h;0.1 mm;0 %;k.A.;2022-06-07 20:50:03
Puchberg/Schneeberg;586m;15.0°;90 %;Südost, 3 km/h;19 km/h;n.v.;0 %;1013.1 hPa;2022-06-07 20:50:03
Rax/Bergstation;1558m;8.7°;100 %;Nordwest, 37 km/h;51 km/h;0.4 mm;0 %;k.A.;2022-06-07 20:50:03
Reichenau/Rax;488m;15.5°;86 %;West, 7 km/h;34 km/h;0.4 mm;0 %;1012.9 hPa;2022-06-07 20:50:03
Pottschach;419m;16.0°;95 %;Nordost, 1 km/h;8 km/h;0.0 mm;0 %;1013.0 hPa;2022-06-07 20:50:03
Semmering/Pass;991m;12.2°;97 %;Südwest, 9 km/h;20 km/h;0.8 mm;0 %;k.A.;2022-06-07 20:50:03
Hirschenkogel;1320m;10.2°;100 %;West, 7 km/h;19 km/h;0.8 mm;0 %;k.A.;2022-06-07 20:50:03
Aspang;456m;15.1°;97 %;Nord, 3 km/h;12 km/h;1.9 mm;0 %;1012.9 hPa;2022-06-07 20:50:03
Krumbach;542m;14.9°;90 %;Nordwest, 10 km/h;27 km/h;2.7 mm;0 %;1012.2 hPa;2022-06-07 20:50:03
Mönichkirchen;990m;13.2°;81 %;Nordwest, 12 km/h;25 km/h;0.7 mm;0 %;k.A.;2022-06-07 20:50:03
Litschau;557m;14.5°;97 %;Nordwest, 4 km/h;11 km/h;0.2 mm;0 %;1014.3 hPa;2022-06-07 21:50:04
Weitra;570m;13.9°;94 %;Südwest, 5 km/h;10 km/h;1.0 mm;0 %;1014.5 hPa;2022-06-07 21:50:04
Zwettl;505m;14.7°;94 %;West, 3 km/h;12 km/h;0.3 mm;0 %;1014.2 hPa;2022-06-07 21:50:04
Raabs/Thaya;456m;15.1°;90 %;Nordwest, 3 km/h;11 km/h;3.9 mm;0 %;1013.9 hPa;2022-06-07 21:50:04
Allentsteig;607m;14.1°;96 %;West, 6 km/h;13 km/h;0.3 mm;0 %;1014.2 hPa;2022-06-07 21:50:04
Horn;309m;15.8°;97 %;Nordwest, 5 km/h;11 km/h;0.2 mm;0 %;1014.2 hPa;2022-06-07 21:50:04
Gars am Kamp;275m;16.0°;97 %;West, 2 km/h;9 km/h;0.2 mm;0 %;1013.9 hPa;2022-06-07 21:50:04
Langenlois;209m;16.9°;95 %;Nordwest, 3 km/h;10 km/h;0.5 mm;0 %;1014.2 hPa;2022-06-07 21:50:04
Krems;203m;16.6°;92 %;West, 4 km/h;10 km/h;0.9 mm;0 %;1013.8 hPa;2022-06-07 21:50:04
Bärnkopf;971m;11.6°;100 %;Nord, 8 km/h;23 km/h;1.4 mm;0 %;k.A.;2022-06-07 21:50:04
Jauerling;961m;11.7°;100 %;Nordwest, 18 km/h;27 km/h;0.7 mm;0 %;k.A.;2022-06-07 21:50:04
Retz;320m;15.7°;93 %;Südwest, 10 km/h;21 km/h;0.4 mm;0 %;1013.2 hPa;2022-06-07 21:50:04
Laa an der Thaya;184m;17.2°;95 %;Nordwest, 4 km/h;15 km/h;0.4 mm;0 %;1013.4 hPa;2022-06-07 21:50:04
