Wien Donaufeld;162m;17.5°;47 %;Nord, 5 km/h;16 km/h;0.0 mm;93 %;1011.8 hPa;2022-05-30 12:50:03
Wien Unterlaa;200m;17.2°;43 %;Südost, 1 km/h;14 km/h;0.0 mm;86 %;1011.7 hPa;2022-05-30 12:50:03
Wien Mariabrunn;227m;17.0°;48 %;West, 3 km/h;16 km/h;0.0 mm;92 %;1011.7 hPa;2022-05-30 12:50:03
Wien Jubiläumswarte;451m;14.3°;52 %;Nordwest, 4 km/h;17 km/h;0.0 mm;72 %;1012.0 hPa;2022-05-30 12:50:03
Groß-Enzersdorf;153m;16.3°;48 %;Südost, 5 km/h;16 km/h;0.0 mm;75 %;1012.2 hPa;2022-05-30 12:50:03
Schwechat Flughafen;183m;16.5°;48 %;Südost, 5 km/h;22 km/h;0.0 mm;65 %;1012.1 hPa;2022-05-30 12:50:03
Brunn am Gebirge;290m;16.1°;52 %;Südost, 3 km/h;10 km/h;0.0 mm;40 %;1011.7 hPa;2022-05-30 12:50:03
Wien Hohe Warte;209m;17.9°;44 %;Ost, 6 km/h;21 km/h;0.0 mm;83 %;1011.4 hPa;2022-05-30 13:50:03
Wien Innere Stadt;177m;17.4°;43 %;Nord, 7 km/h;26 km/h;0.0 mm;70 %;1011.5 hPa;2022-05-30 13:50:03
Wien Stammersdorf;188m;17.8°;43 %;Nord, 4 km/h;21 km/h;0.0 mm;76 %;1011.8 hPa;2022-05-30 13:50:03
Wien Donaufeld;162m;18.9°;38 %;Nordwest, 3 km/h;21 km/h;0.0 mm;97 %;1011.3 hPa;2022-05-30 13:50:03
Wien Unterlaa;200m;17.2°;42 %;Nordost, 6 km/h;14 km/h;0.0 mm;32 %;1011.4 hPa;2022-05-30 13:50:03
Wien Mariabrunn;227m;17.6°;46 %;West, 3 km/h;14 km/h;0.0 mm;90 %;1011.4 hPa;2022-05-30 13:50:03
Wien Jubiläumswarte;451m;15.4°;48 %;Nordost, 1 km/h;12 km/h;0.0 mm;63 %;1011.5 hPa;2022-05-30 13:50:03
Groß-Enzersdorf;153m;18.1°;42 %;Nordost, 7 km/h;16 km/h;0.0 mm;78 %;1011.7 hPa;2022-05-30 13:50:03
Schwechat Flughafen;183m;16.8°;45 %;Nordost, 4 km/h;22 km/h;0.0 mm;53 %;1011.9 hPa;2022-05-30 13:50:03
Brunn am Gebirge;290m;16.5°;52 %;Südost, 5 km/h;14 km/h;0.0 mm;43 %;1011.6 hPa;2022-05-30 13:50:03
Wien Hohe Warte;209m;18.0°;40 %;Ost, 7 km/h;21 km/h;0.0 mm;48 %;1011.4 hPa;2022-05-30 14:50:03
Wien Innere Stadt;177m;17.9°;40 %;Südost, 8 km/h;26 km/h;0.0 mm;48 %;1011.6 hPa;2022-05-30 14:50:03
Wien Stammersdorf;188m;18.8°;40 %;West, 6 km/h;19 km/h;0.0 mm;96 %;1011.5 hPa;2022-05-30 14:50:03
Wien Donaufeld;162m;20.2°;38 %;Süd, 1 km/h;14 km/h;0.0 mm;86 %;1011.1 hPa;2022-05-30 14:50:03
Wien Unterlaa;200m;17.1°;46 %;Ost, 10 km/h;23 km/h;0.0 mm;3 %;1011.5 hPa;2022-05-30 14:50:03
Wien Mariabrunn;227m;18.6°;45 %;Nordost, 2 km/h;13 km/h;0.0 mm;61 %;1011.2 hPa;2022-05-30 14:50:03
Wien Jubiläumswarte;451m;16.0°;53 %;Südost, 5 km/h;17 km/h;0.0 mm;60 %;1011.3 hPa;2022-05-30 14:50:03
Groß-Enzersdorf;153m;18.8°;41 %;Südost, 9 km/h;23 km/h;0.0 mm;85 %;1011.7 hPa;2022-05-30 14:50:03
Schwechat Flughafen;183m;18.7°;45 %;Südost, 15 km/h;28 km/h;0.0 mm;54 %;1011.7 hPa;2022-05-30 14:50:03
Brunn am Gebirge;290m;17.2°;51 %;Südost, 7 km/h;20 km/h;0.0 mm;25 %;1011.6 hPa;2022-05-30 14:50:03
Wien Hohe Warte;209m;19.4°;42 %;Ost, 9 km/h;19 km/h;0.0 mm;52 %;1011.1 hPa;2022-05-30 15:50:03
Wien Innere Stadt;177m;19.1°;39 %;Südost, 12 km/h;23 km/h;0.0 mm;25 %;1011.4 hPa;2022-05-30 15:50:03
Wien Stammersdorf;188m;18.1°;41 %;Ost, 5 km/h;14 km/h;0.0* mm;9 %;1011.6 hPa;2022-05-30 15:50:03
Wien Donaufeld;162m;20.1°;37 %;Süd, 7 km/h;18 km/h;0.0 mm;66 %;1011.0 hPa;2022-05-30 15:50:03
Wien Unterlaa;200m;18.8°;45 %;Süd, 14 km/h;23 km/h;0.0 mm;51 %;1011.2 hPa;2022-05-30 15:50:03
Wien Mariabrunn;227m;19.5°;44 %;Ost, 9 km/h;22 km/h;0.0 mm;43 %;1011.1 hPa;2022-05-30 15:50:03
Wien Jubiläumswarte;451m;15.7°;56 %;Südost, 9 km/h;27 km/h;0.0 mm;44 %;1011.4 hPa;2022-05-30 15:50:03
Groß-Enzersdorf;153m;18.2°;44 %;Süd, 10 km/h;28 km/h;0.0 mm;54 %;1011.7 hPa;2022-05-30 15:50:03
Schwechat Flughafen;183m;18.4°;44 %;Südost, 13 km/h;28 km/h;0.0 mm;33 %;1011.9 hPa;2022-05-30 15:50:03
Brunn am Gebirge;290m;18.4°;47 %;Süd, 7 km/h;25 km/h;0.0 mm;83 %;1011.4 hPa;2022-05-30 15:50:03
Wien Hohe Warte;209m;17.8°;48 %;Südost, 15 km/h;28 km/h;0.0 mm;13 %;1011.3 hPa;2022-05-30 16:50:04
Wien Innere Stadt;177m;20.0°;39 %;Süd, 12 km/h;34 km/h;0.0 mm;52 %;1011.4 hPa;2022-05-30 16:50:04
Wien Stammersdorf;188m;19.7°;41 %;Südost, 9 km/h;17 km/h;0.0 mm;18 %;1011.4 hPa;2022-05-30 16:50:04
Wien Donaufeld;162m;20.1°;40 %;Süd, 11 km/h;21 km/h;0.0 mm;100 %;1011.1 hPa;2022-05-30 16:50:04
Wien Unterlaa;200m;18.0°;44 %;Süd, 12 km/h;27 km/h;0.0 mm;68 %;1011.3 hPa;2022-05-30 16:50:04
Wien Mariabrunn;227m;19.2°;45 %;Südost, 7 km/h;25 km/h;0.0 mm;94 %;1011.1 hPa;2022-05-30 16:50:04
Wien Jubiläumswarte;451m;16.9°;52 %;Südost, 15 km/h;28 km/h;0.0 mm;61 %;1011.2 hPa;2022-05-30 16:50:04
Groß-Enzersdorf;153m;19.3°;39 %;Süd, 8 km/h;24 km/h;0.0 mm;100 %;1011.5 hPa;2022-05-30 16:50:04
Schwechat Flughafen;183m;19.2°;40 %;Süd, 17 km/h;26 km/h;0.0 mm;100 %;1011.7 hPa;2022-05-30 16:50:04
Brunn am Gebirge;290m;17.1°;50 %;Süd, 9 km/h;21 km/h;0.0 mm;47 %;1011.5 hPa;2022-05-30 16:50:04
Wien Hohe Warte;209m;20.0°;44 %;Ost, 13 km/h;27 km/h;0.0 mm;30 %;1011.2 hPa;2022-05-30 17:50:02
Wien Innere Stadt;177m;19.7°;39 %;Südost, 13 km/h;25 km/h;0.0 mm;60 %;1011.6 hPa;2022-05-30 17:50:02
Wien Stammersdorf;188m;19.9°;42 %;Süd, 10 km/h;21 km/h;0.0 mm;87 %;1011.4 hPa;2022-05-30 17:50:02
Wien Donaufeld;162m;19.8°;38 %;Süd, 9 km/h;26 km/h;0.0 mm;96 %;1011.2 hPa;2022-05-30 17:50:02
Wien Unterlaa;200m;19.1°;41 %;Ost, 13 km/h;23 km/h;0.0 mm;43 %;1011.2 hPa;2022-05-30 17:50:02
Wien Mariabrunn;227m;19.1°;46 %;Südost, 8 km/h;23 km/h;0.0 mm;43 %;1011.2 hPa;2022-05-30 17:50:02
Wien Jubiläumswarte;451m;15.9°;54 %;Süd, 10 km/h;28 km/h;0.0 mm;36 %;1011.7 hPa;2022-05-30 17:50:02
Groß-Enzersdorf;153m;19.6°;40 %;Südost, 11 km/h;23 km/h;0.0 mm;91 %;1011.6 hPa;2022-05-30 17:50:02
Schwechat Flughafen;183m;18.1°;43 %;Südost, 18 km/h;30 km/h;0.0 mm;55 %;1011.8 hPa;2022-05-30 17:50:02
Brunn am Gebirge;290m;18.0°;47 %;Südost, 7 km/h;22 km/h;0.0 mm;39 %;1011.5 hPa;2022-05-30 17:50:02
Wien Hohe Warte;209m;19.7°;41 %;Südost, 9 km/h;25 km/h;0.0 mm;96 %;1011.2 hPa;2022-05-30 18:50:03
Wien Innere Stadt;177m;19.8°;40 %;Südost, 14 km/h;28 km/h;0.0 mm;75 %;1011.5 hPa;2022-05-30 18:50:03
Wien Stammersdorf;188m;19.9°;40 %;Süd, 5 km/h;22 km/h;0.0 mm;83 %;1011.4 hPa;2022-05-30 18:50:03
Wien Donaufeld;162m;19.7°;39 %;Süd, 7 km/h;25 km/h;0.0 mm;77 %;1011.1 hPa;2022-05-30 18:50:03
Wien Unterlaa;200m;18.8°;41 %;Süd, 9 km/h;24 km/h;0.0 mm;93 %;1011.3 hPa;2022-05-30 18:50:03
Wien Mariabrunn;227m;19.1°;46 %;Südost, 5 km/h;20 km/h;0.0 mm;100 %;1011.4 hPa;2022-05-30 18:50:03
Wien Jubiläumswarte;451m;16.0°;54 %;Süd, 8 km/h;22 km/h;0.0 mm;68 %;1011.7 hPa;2022-05-30 18:50:03
Groß-Enzersdorf;153m;19.8°;37 %;Süd, 10 km/h;23 km/h;0.0 mm;100 %;1011.6 hPa;2022-05-30 18:50:03
Schwechat Flughafen;183m;18.8°;40 %;Südost, 15 km/h;24 km/h;0.0 mm;88 %;1011.8 hPa;2022-05-30 18:50:03
Brunn am Gebirge;290m;18.0°;47 %;Südost, 7 km/h;20 km/h;0.0 mm;87 %;1011.5 hPa;2022-05-30 18:50:03
Wien Hohe Warte;209m;18.1°;46 %;Südost, 10 km/h;26 km/h;0.0 mm;18 %;1012.0 hPa;2022-05-30 19:50:03
Wien Innere Stadt;177m;19.2°;43 %;Südost, 12 km/h;29 km/h;0.0 mm;30 %;1012.0 hPa;2022-05-30 19:50:03
Wien Stammersdorf;188m;18.1°;45 %;Süd, 5 km/h;17 km/h;0.0 mm;40 %;1012.2 hPa;2022-05-30 19:50:03
Wien Donaufeld;162m;19.0°;41 %;Südost, 5 km/h;21 km/h;0.0 mm;36 %;1011.8 hPa;2022-05-30 19:50:03
Wien Unterlaa;200m;17.8°;48 %;Südost, 12 km/h;25 km/h;0.0 mm;40 %;1011.9 hPa;2022-05-30 19:50:03
Wien Mariabrunn;227m;17.7°;49 %;Südost, 6 km/h;20 km/h;0.0 mm;35 %;1012.1 hPa;2022-05-30 19:50:03
Wien Jubiläumswarte;451m;15.3°;55 %;Südost, 7 km/h;22 km/h;0.0 mm;23 %;1012.3 hPa;2022-05-30 19:50:03
Groß-Enzersdorf;153m;18.8°;40 %;Süd, 10 km/h;21 km/h;0.0 mm;65 %;1012.3 hPa;2022-05-30 19:50:03
Schwechat Flughafen;183m;17.6°;45 %;Südost, 13 km/h;24 km/h;0.0 mm;59 %;1012.3 hPa;2022-05-30 19:50:03
Brunn am Gebirge;290m;17.0°;52 %;Südost, 7 km/h;19 km/h;0.0 mm;21 %;1012.1 hPa;2022-05-30 19:50:03
Wien Hohe Warte;209m;17.5°;48 %;Süd, 11 km/h;21 km/h;0.0 mm;0 %;1012.2 hPa;2022-05-30 20:50:03
Wien Innere Stadt;177m;18.5°;44 %;Südost, 13 km/h;23 km/h;0.0 mm;0 %;1012.4 hPa;2022-05-30 20:50:03
Wien Stammersdorf;188m;17.2°;49 %;Südost, 7 km/h;15 km/h;0.0 mm;0 %;1012.3 hPa;2022-05-30 20:50:03
Wien Donaufeld;162m;18.5°;45 %;Südost, 8 km/h;19 km/h;0.0 mm;0 %;1012.1 hPa;2022-05-30 20:50:03
Wien Unterlaa;200m;16.8°;50 %;Südost, 13 km/h;21 km/h;0.0 mm;0 %;1012.3 hPa;2022-05-30 20:50:03
Wien Mariabrunn;227m;16.8°;54 %;Südost, 6 km/h;14 km/h;0.0 mm;0 %;1012.4 hPa;2022-05-30 20:50:03
Wien Jubiläumswarte;451m;14.5°;62 %;Südost, 8 km/h;22 km/h;0.0 mm;0 %;1012.7 hPa;2022-05-30 20:50:03
Groß-Enzersdorf;153m;17.7°;47 %;Südost, 8 km/h;15 km/h;0.0 mm;0 %;1012.5 hPa;2022-05-30 20:50:03
Schwechat Flughafen;183m;16.3°;50 %;Südost, 11 km/h;18 km/h;0.0 mm;0 %;1012.7 hPa;2022-05-30 20:50:03
Brunn am Gebirge;290m;16.5°;52 %;Südost, 8 km/h;17 km/h;0.0 mm;0 %;1012.6 hPa;2022-05-30 20:50:03
Wien Hohe Warte;209m;16.9°;49 %;Süd, 13 km/h;24 km/h;0.0 mm;0 %;1013.3 hPa;2022-05-30 21:50:02
Wien Innere Stadt;177m;17.7°;48 %;Süd, 14 km/h;27 km/h;0.0 mm;0 %;1013.4 hPa;2022-05-30 21:50:02
Wien Stammersdorf;188m;16.6°;50 %;Süd, 6 km/h;21 km/h;0.0 mm;0 %;1013.4 hPa;2022-05-30 21:50:02
Wien Donaufeld;162m;17.7°;46 %;Süd, 9 km/h;23 km/h;0.0 mm;0 %;1013.1 hPa;2022-05-30 21:50:02
Wien Unterlaa;200m;16.0°;57 %;Süd, 11 km/h;21 km/h;0.0 mm;0 %;1013.3 hPa;2022-05-30 21:50:02
Wien Mariabrunn;227m;16.0°;54 %;Südost, 4 km/h;14 km/h;0.0 mm;0 %;1013.6 hPa;2022-05-30 21:50:02
Wien Jubiläumswarte;451m;13.9°;61 %;Südost, 10 km/h;27 km/h;0.0 mm;0 %;1013.9 hPa;2022-05-30 21:50:02
Groß-Enzersdorf;153m;16.6°;51 %;Süd, 7 km/h;15 km/h;0.0 mm;0 %;1013.6 hPa;2022-05-30 21:50:02
Schwechat Flughafen;183m;15.1°;58 %;Süd, 15 km/h;21 km/h;0.0 mm;0 %;1013.7 hPa;2022-05-30 21:50:02
Brunn am Gebirge;290m;15.3°;59 %;Süd, 4 km/h;19 km/h;0.0 mm;0 %;1013.6 hPa;2022-05-30 21:50:02
Wien Hohe Warte;209m;16.3°;56 %;Süd, 7 km/h;22 km/h;0.0 mm;0 %;1013.6 hPa;2022-05-30 22:50:04
Wien Innere Stadt;177m;17.0°;54 %;Südost, 11 km/h;26 km/h;0.0 mm;0 %;1013.5 hPa;2022-05-30 22:50:04
Wien Stammersdorf;188m;15.9°;57 %;Süd, 4 km/h;17 km/h;0.0 mm;0 %;1014.2 hPa;2022-05-30 22:50:04
Wien Donaufeld;162m;17.0°;55 %;Südost, 4 km/h;22 km/h;0.0 mm;0 %;1013.4 hPa;2022-05-30 22:50:04
Wien Unterlaa;200m;14.9°;65 %;Südost, 14 km/h;22 km/h;0.0 mm;0 %;1013.5 hPa;2022-05-30 22:50:04
Wien Mariabrunn;227m;15.4°;61 %;Nordwest, 1 km/h;11 km/h;0.0 mm;0 %;1013.6 hPa;2022-05-30 22:50:04
Wien Jubiläumswarte;451m;13.5°;66 %;Südost, 12 km/h;24 km/h;0.0 mm;0 %;1013.8 hPa;2022-05-30 22:50:04
Groß-Enzersdorf;153m;15.8°;61 %;Südost, 11 km/h;21 km/h;0.0 mm;0 %;1013.8 hPa;2022-05-30 22:50:04
Schwechat Flughafen;183m;13.9°;68 %;Süd, 13 km/h;18 km/h;0.0 mm;0 %;1014.3 hPa;2022-05-30 22:50:04
Brunn am Gebirge;290m;15.0°;63 %;Südost, 7 km/h;19 km/h;0.0 mm;0 %;1013.5 hPa;2022-05-30 22:50:04
Wien Hohe Warte;209m;15.7°;61 %;Südwest, 7 km/h;18 km/h;0.0 mm;0 %;1014.2 hPa;2022-05-30 23:50:05
Wien Innere Stadt;177m;16.5°;58 %;Süd, 9 km/h;22 km/h;0.0 mm;0 %;1014.4 hPa;2022-05-30 23:50:05
Wien Stammersdorf;188m;14.7°;65 %;Nordwest, 3 km/h;15 km/h;0.0 mm;0 %;1014.6 hPa;2022-05-30 23:50:05
Wien Donaufeld;162m;16.4°;60 %;Südost, 5 km/h;14 km/h;0.0 mm;0 %;1014.2 hPa;2022-05-30 23:50:05
Wien Unterlaa;200m;14.5°;67 %;Südwest, 6 km/h;24 km/h;0.0 mm;0 %;1014.0 hPa;2022-05-30 23:50:05
Wien Mariabrunn;227m;13.8°;75 %;West, 3 km/h;11 km/h;0.0 mm;0 %;1014.6 hPa;2022-05-30 23:50:05
Wien Jubiläumswarte;451m;13.0°;69 %;Südwest, 5 km/h;26 km/h;0.0 mm;0 %;1014.7 hPa;2022-05-30 23:50:05
Groß-Enzersdorf;153m;14.9°;68 %;Südost, 4 km/h;17 km/h;0.0 mm;0 %;1014.4 hPa;2022-05-30 23:50:05
Schwechat Flughafen;183m;13.5°;72 %;Süd, 11 km/h;26 km/h;0.0 mm;0 %;1014.4 hPa;2022-05-30 23:50:05
Brunn am Gebirge;290m;13.9°;67 %;West, 6 km/h;10 km/h;0.0 mm;0 %;1014.4 hPa;2022-05-30 23:50:05
Wien Hohe Warte;209m;13.7°;69 %;Nord, 7 km/h;14 km/h;0.0 mm;0 %;1014.9 hPa;2022-05-31 00:50:04
Wien Innere Stadt;177m;16.2°;58 %;Nordwest, 7 km/h;12 km/h;0.0 mm;0 %;1014.8 hPa;2022-05-31 00:50:04
Wien Stammersdorf;188m;12.2°;75 %;Nord, 10 km/h;12 km/h;0.0 mm;0 %;1015.2 hPa;2022-05-31 00:50:04
Wien Donaufeld;162m;14.1°;70 %;Nordwest, 1 km/h;13 km/h;0.0 mm;0 %;1014.7 hPa;2022-05-31 00:50:04
Wien Unterlaa;200m;13.2°;63 %;Süd, 3 km/h;12 km/h;0.0 mm;0 %;1014.8 hPa;2022-05-31 00:50:04
Wien Mariabrunn;227m;12.1°;80 %;Nordwest, 1 km/h;8 km/h;0.0 mm;0 %;1015.3 hPa;2022-05-31 00:50:04
Wien Jubiläumswarte;451m;11.4°;73 %;Nordwest, 16 km/h;22 km/h;0.0 mm;0 %;1015.4 hPa;2022-05-31 00:50:04
Groß-Enzersdorf;153m;13.4°;75 %;Ost, 4 km/h;9 km/h;0.0 mm;0 %;1015.0 hPa;2022-05-31 00:50:04
Schwechat Flughafen;183m;13.3°;73 %;Südost, 4 km/h;15 km/h;0.1 mm;0 %;1015.1 hPa;2022-05-31 00:50:04
Brunn am Gebirge;290m;12.2°;68 %;Südwest, 4 km/h;11 km/h;0.0 mm;0 %;1015.3 hPa;2022-05-31 00:50:04
Wien Hohe Warte;209m;12.4°;69 %;Nordwest, 7 km/h;18 km/h;0.0 mm;0 %;1015.3 hPa;2022-05-31 01:50:03
Wien Innere Stadt;177m;15.9°;52 %;Nordwest, 4 km/h;15 km/h;0.0 mm;0 %;1015.2 hPa;2022-05-31 01:50:03
Wien Stammersdorf;188m;10.6°;74 %;Nord, 7 km/h;11 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-31 01:50:03
Wien Donaufeld;162m;12.7°;76 %;Nordwest, 4 km/h;9 km/h;0.0 mm;0 %;1015.1 hPa;2022-05-31 01:50:03
Wien Unterlaa;200m;12.3°;65 %;Südwest, 1 km/h;10 km/h;0.0 mm;0 %;1015.3 hPa;2022-05-31 01:50:03
Wien Mariabrunn;227m;10.3°;86 %;West, 3 km/h;5 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-31 01:50:03
Wien Jubiläumswarte;451m;10.7°;70 %;West, 17 km/h;26 km/h;0.0 mm;0 %;1015.7 hPa;2022-05-31 01:50:03
Groß-Enzersdorf;153m;12.0°;82 %;Südost, 4 km/h;6 km/h;0.0 mm;0 %;1015.4 hPa;2022-05-31 01:50:03
Schwechat Flughafen;183m;11.0°;83 %;Südost, 5 km/h;8 km/h;0.1 mm;0 %;1015.7 hPa;2022-05-31 01:50:03
Brunn am Gebirge;290m;10.6°;74 %;Süd, 4 km/h;10 km/h;0.0 mm;0 %;1015.7 hPa;2022-05-31 01:50:03
Wien Hohe Warte;209m;11.9°;67 %;Nordwest, 7 km/h;16 km/h;0.0 mm;0 %;1015.5 hPa;2022-05-31 02:50:02
Wien Innere Stadt;177m;14.2°;61 %;Südwest, 9 km/h;19 km/h;0.0 mm;0 %;1015.5 hPa;2022-05-31 02:50:02
Wien Stammersdorf;188m;10.2°;74 %;Süd, 3 km/h;11 km/h;0.0 mm;0 %;1015.9 hPa;2022-05-31 02:50:02
Wien Donaufeld;162m;11.7°;78 %;West, 4 km/h;10 km/h;0.0 mm;0 %;1015.5 hPa;2022-05-31 02:50:02
Wien Unterlaa;200m;11.3°;71 %;West, 5 km/h;8 km/h;0.0 mm;0 %;1015.4 hPa;2022-05-31 02:50:02
Wien Mariabrunn;227m;9.1°;90 %;Nordwest, 1 km/h;9 km/h;0.0 mm;0 %;1016.2 hPa;2022-05-31 02:50:02
Wien Jubiläumswarte;451m;10.3°;72 %;West, 19 km/h;27 km/h;0.0 mm;0 %;1015.9 hPa;2022-05-31 02:50:02
Groß-Enzersdorf;153m;10.9°;87 %;Südwest, 3 km/h;7 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-31 02:50:02
Schwechat Flughafen;183m;9.2°;78 %;Süd, 9 km/h;13 km/h;0.0 mm;0 %;1015.9 hPa;2022-05-31 02:50:02
Brunn am Gebirge;290m;11.0°;69 %;Süd, 5 km/h;10 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-31 02:50:02
Wien Hohe Warte;209m;10.8°;74 %;Nordwest, 8 km/h;12 km/h;0.0 mm;0 %;1015.6 hPa;2022-05-31 03:50:03
Wien Innere Stadt;177m;13.6°;62 %;Südwest, 7 km/h;12 km/h;0.0 mm;0 %;1015.6 hPa;2022-05-31 03:50:03
Wien Stammersdorf;188m;8.6°;82 %;Nord, 7 km/h;10 km/h;0.0 mm;0 %;1016.1 hPa;2022-05-31 03:50:03
Wien Donaufeld;162m;10.6°;81 %;Nordost, 1 km/h;7 km/h;0.0 mm;0 %;1015.6 hPa;2022-05-31 03:50:03
Wien Unterlaa;200m;10.6°;76 %;Südwest, 4 km/h;7 km/h;0.0 mm;0 %;1015.7 hPa;2022-05-31 03:50:03
Wien Mariabrunn;227m;8.0°;93 %;West, 2 km/h;4 km/h;0.0 mm;0 %;1016.3 hPa;2022-05-31 03:50:03
Wien Jubiläumswarte;451m;10.0°;74 %;West, 19 km/h;28 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-31 03:50:03
Groß-Enzersdorf;153m;9.6°;92 %;Südost, 1 km/h;3 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-31 03:50:03
Schwechat Flughafen;183m;7.5°;87 %;Süd, 9 km/h;11 km/h;0.1 mm;0 %;1016.2 hPa;2022-05-31 03:50:03
Brunn am Gebirge;290m;11.0°;69 %;Süd, 4 km/h;13 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-31 03:50:03
Wien Hohe Warte;209m;10.1°;79 %;Nord, 4 km/h;10 km/h;0.0 mm;0 %;1015.7 hPa;2022-05-31 04:50:03
Wien Innere Stadt;177m;13.0°;63 %;Südwest, 4 km/h;13 km/h;0.0 mm;0 %;1015.5 hPa;2022-05-31 04:50:03
Wien Stammersdorf;188m;7.8°;86 %;West, 1 km/h;10 km/h;0.0 mm;0 %;1016.1 hPa;2022-05-31 04:50:03
Wien Donaufeld;162m;9.7°;84 %;Nordost, 1 km/h;8 km/h;0.0 mm;0 %;1015.7 hPa;2022-05-31 04:50:03
Wien Unterlaa;200m;8.9°;80 %;Süd, 4 km/h;8 km/h;0.0 mm;0 %;1015.9 hPa;2022-05-31 04:50:03
Wien Mariabrunn;227m;7.5°;94 %;Nord, 3 km/h;4 km/h;0.0 mm;0 %;1016.2 hPa;2022-05-31 04:50:03
Wien Jubiläumswarte;451m;9.8°;73 %;West, 15 km/h;29 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-31 04:50:03
Groß-Enzersdorf;153m;9.0°;93 %;Süd, 3 km/h;5 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-31 04:50:03
Schwechat Flughafen;183m;7.3°;85 %;Süd, 8 km/h;11 km/h;0.0 mm;0 %;1016.2 hPa;2022-05-31 04:50:03
Brunn am Gebirge;290m;9.5°;77 %;Südwest, 2 km/h;12 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-31 04:50:03
Wien Hohe Warte;209m;9.2°;82 %;Nordost, 3 km/h;8 km/h;0.0 mm;0 %;1016.2 hPa;2022-05-31 05:50:03
Wien Innere Stadt;177m;12.2°;68 %;Südwest, 6 km/h;10 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-31 05:50:03
Wien Stammersdorf;188m;7.2°;87 %;Süd, 1 km/h;5 km/h;0.0 mm;0 %;1016.5 hPa;2022-05-31 05:50:03
Wien Donaufeld;162m;9.2°;88 %;Ost, 3 km/h;8 km/h;0.0 mm;0 %;1016.1 hPa;2022-05-31 05:50:03
Wien Unterlaa;200m;8.9°;80 %;Südwest, 8 km/h;12 km/h;0.0 mm;0 %;1016.1 hPa;2022-05-31 05:50:03
Wien Mariabrunn;227m;6.4°;96 %;West, 1 km/h;4 km/h;0.0 mm;0 %;1016.7 hPa;2022-05-31 05:50:03
Wien Jubiläumswarte;451m;9.8°;73 %;Ost, 5 km/h;17 km/h;0.0 mm;0 %;1016.3 hPa;2022-05-31 05:50:03
Groß-Enzersdorf;153m;7.1°;94 %;Nord, 1 km/h;7 km/h;0.0 mm;0 %;1016.6 hPa;2022-05-31 05:50:03
Schwechat Flughafen;183m;7.5°;84 %;Südwest, 11 km/h;13 km/h;0.1 mm;0 %;1016.5 hPa;2022-05-31 05:50:03
Brunn am Gebirge;290m;8.9°;80 %;Südwest, 5 km/h;8 km/h;0.0 mm;0 %;1016.2 hPa;2022-05-31 05:50:03
Wien Hohe Warte;209m;9.8°;80 %;Südwest, 2 km/h;7 km/h;0.0 mm;70 %;1016.3 hPa;2022-05-31 06:50:03
Wien Innere Stadt;177m;12.6°;70 %;Nordost, 1 km/h;9 km/h;0.0 mm;65 %;1016.1 hPa;2022-05-31 06:50:03
Wien Stammersdorf;188m;9.4°;84 %;Süd, 1 km/h;4 km/h;0.0 mm;68 %;1016.5 hPa;2022-05-31 06:50:03
Wien Donaufeld;162m;10.8°;85 %;Nordwest, 1 km/h;9 km/h;0.0 mm;0 %;1016.1 hPa;2022-05-31 06:50:03
Wien Unterlaa;200m;10.6°;76 %;Nordwest, 3 km/h;7 km/h;0.0 mm;40 %;1016.1 hPa;2022-05-31 06:50:03
Wien Mariabrunn;227m;7.2°;96 %;Nordwest, 1 km/h;3 km/h;0.0 mm;0 %;1016.8 hPa;2022-05-31 06:50:03
Wien Jubiläumswarte;451m;10.3°;76 %;Südost, 6 km/h;12 km/h;0.0 mm;73 %;1016.3 hPa;2022-05-31 06:50:03
Groß-Enzersdorf;153m;9.0°;90 %;Südost, 7 km/h;9 km/h;0.0 mm;58 %;1016.6 hPa;2022-05-31 06:50:03
Schwechat Flughafen;183m;8.3°;84 %;Süd, 8 km/h;15 km/h;0.0 mm;65 %;1016.6 hPa;2022-05-31 06:50:03
Brunn am Gebirge;290m;11.1°;75 %;Windstille;8 km/h;0.0 mm;75 %;1016.2 hPa;2022-05-31 06:50:03
Wien Hohe Warte;209m;13.3°;71 %;Ost, 4 km/h;6 km/h;0.0 mm;100 %;1016.0 hPa;2022-05-31 07:50:04
Wien Innere Stadt;177m;13.5°;72 %;Ost, 7 km/h;14 km/h;0.0 mm;100 %;1016.1 hPa;2022-05-31 07:50:04
Wien Stammersdorf;188m;12.7°;71 %;Südost, 4 km/h;7 km/h;0.0 mm;100 %;1016.5 hPa;2022-05-31 07:50:04
Wien Donaufeld;162m;13.5°;73 %;Nordost, 3 km/h;12 km/h;0.0 mm;18 %;1016.0 hPa;2022-05-31 07:50:04
